5|Child|32: 573 130 55 23 10 4 1 
8|Child|16: 573 130 55 27 10 4 1 
5915|Child|29|Mutated: 952 605 133 45 21 10 4 1 
5960|Child|26|Mutated: 952 602 137 45 21 10 4 1 
6015|Child|28|Mutated: 912 653 137 45 21 10 4 1 
6054|Child|20|Mutated: 966 631 137 45 21 10 4 1 
6062|Survivor|2|Mutated: 967 605 137 45 21 10 4 1 
6116|Survivor|6|Mutated: 850 605 137 45 21 10 4 1 
6133|Child|43|Mutated: 952 695 137 45 21 10 4 1 
6138|Survivor|10|Mutated: 952 665 137 45 21 10 4 1 
6145|Child|42|Mutated: 952 605 137 49 21 10 4 1 
6165|Survivor|1: 952 631 137 45 21 10 4 1 
6176|Child|12|Mutated: 965 605 137 45 21 10 4 1 
6182|Child|7|Mutated: 977 605 137 45 21 10 4 1 
6184|Child|21|Mutated: 949 605 137 45 21 10 4 1 
6202|Child|25|Mutated: 952 700 137 45 21 10 4 1 
6231|Child|4|Mutated: 952 605 131 45 21 10 4 1 
6272|Child|14|Mutated: 952 622 137 45 21 10 4 1 
6306|Child|21|Mutated: 952 697 137 46 21 10 4 1 
6313|Child|50|Mutated: 930 605 137 45 21 10 4 1 
6333|Child|1|Mutated: 884 605 116 45 21 10 4 1 
6344|Child|42|Mutated: 952 627 137 45 21 10 4 1 
6381|Child|27|Mutated: 952 697 137 45 21 10 4 1 
6402|Child|39|Mutated: 953 605 137 45 21 10 4 1 
6470|Child|12|Mutated: 952 605 151 54 23 10 4 1 
6486|Child|16|Mutated: 952 609 137 45 21 10 4 1 
6513|Child|21: 952 618 128 45 21 10 4 1 
6521|Child|36: 952 601 137 45 21 10 4 1 
6526|Child|18|Mutated: 888 605 136 49 21 10 4 1 
6542|Child|39|Mutated: 952 614 137 45 21 10 4 1 
6545|Child|22|Mutated: 952 605 136 45 21 10 4 1 
6584|Child|8|Mutated: 954 605 137 45 21 10 4 1 
6604|Child|40|Mutated|Validated: 891 605 137 45 21 10 4 1 
6608|Child|42|Mutated: 955 605 137 45 21 10 4 1 
6609|Child|13|Mutated: 952 624 137 45 21 10 4 1 
6616|Random|11: 738 163 66 32 13 4 1 
6623|Child|28|Mutated: 952 715 137 45 21 10 4 1 
6630|Child|30|Mutated: 941 605 137 45 21 10 4 1 
6637|Child|11|Mutated: 952 716 137 45 21 10 4 1 
6647|Child|12|Mutated: 952 717 137 45 21 10 4 1 
6653|Child|2|Mutated: 952 581 137 45 21 10 4 1 
6682|Child|44|Mutated: 934 605 137 45 21 10 4 1 
6708|Child|32|Mutated: 927 605 137 45 21 10 4 1 
6719|Child|43|Mutated: 952 702 137 45 21 10 4 1 
6728|Child|2|Mutated: 952 605 124 45 21 10 4 1 
6729|Child|13|Mutated: 987 632 137 45 21 10 4 1 
6736|Child|36|Mutated: 946 561 137 45 21 10 4 1 
6739|Child|42|Mutated: 942 605 137 45 21 10 4 1 
6768|Survivor|10|Mutated: 952 560 127 45 21 10 4 1 
6848|Child|34|Mutated: 952 712 137 45 21 10 4 1 
6877|Survivor|10|Mutated: 952 605 125 49 21 10 4 1 
6933|Child|22: 909 605 137 45 21 10 4 1 
6942|Survivor|5|Mutated: 990 605 137 45 21 10 4 1 
6972|Child|35|Mutated: 952 605 142 45 21 10 4 1 
6978|Child|23|Mutated: 952 578 137 45 21 10 4 1 
6990|Child|50|Mutated: 917 605 137 45 21 10 4 1 
7011|Child|28|Mutated: 870 630 113 45 21 10 4 1 
7020|Child|19|Mutated: 952 710 137 45 21 10 4 1 
7033|Child|42|Mutated|Validated: 944 602 137 45 21 10 4 1 
7037|Child|10|Mutated: 983 605 137 45 21 10 4 1 
7063|Survivor|8|Mutated: 972 612 137 45 21 10 4 1 
7069|Survivor|8|Mutated: 952 607 137 45 21 10 4 1 
7071|Child|20: 972 605 137 45 21 10 4 1 
7155|Survivor|6|Mutated|Validated: 971 605 137 45 21 10 4 1 
7172|Child|14|Mutated: 952 647 137 45 21 10 4 1 
7192|Child|18|Mutated: 890 647 137 45 21 10 4 1 
7228|Random|38: 791 173 71 23 10 4 1 
7253|Child|39|Mutated: 985 647 137 45 21 10 4 1 
7264|Child|3|Mutated: 952 741 137 45 21 10 4 1 
7301|Child|15|Mutated: 952 647 149 45 21 10 4 1 
7332|Child|11|Mutated: 865 647 148 45 21 10 4 1 
7334|Child|30|Mutated: 952 666 137 45 21 10 4 1 
7339|Child|32|Mutated: 952 647 157 45 21 10 4 1 
7348|Survivor|8|Mutated: 952 647 154 45 21 10 4 1 
7349|Child|12|Mutated: 958 715 137 45 21 10 4 1 
7354|Child|23|Mutated: 952 635 137 45 21 10 4 1 
7395|Child|16|Mutated: 996 647 137 45 21 10 4 1 
7398|Child|13|Mutated: 902 647 137 45 21 10 4 1 
7405|Child|49|Mutated|Validated: 960 647 137 45 21 10 4 1 
7406|Child|14|Mutated: 953 647 137 45 21 10 4 1 
7407|Child|32: 952 647 116 45 21 10 4 1 
7411|Child|14|Mutated: 952 670 137 45 21 10 4 1 
7416|Child|3|Mutated: 952 647 137 51 23 10 4 1 
7436|Child|8|Mutated: 952 647 137 48 21 10 4 1 
7449|Child|23|Mutated: 964 647 137 45 21 10 4 1 
7456|Child|41|Mutated: 948 703 137 45 21 10 4 1 
7465|Survivor|2|Mutated: 952 670 158 45 21 10 4 1 
7497|Child|9|Mutated: 952 732 151 45 21 10 4 1 
7498|Child|1|Mutated: 952 580 137 45 21 10 4 1 
7503|Child|13|Mutated: 947 647 137 45 21 10 4 1 
